2013-09-03,486.98
2013-09-04,452.717
2013-09-05,420.669
2013-09-06,446.725
2013-09-07,437.655
2013-09-08,444.748
2013-09-09,435.483
2013-09-10,450.554
2013-09-11,435.4
2013-09-12,466.26
2013-09-13,459.616
2013-09-14,450.996
2013-09-15,472.137
2013-09-16,480.11
2013-09-17,436.806
2013-09-18,447.325
2013-09-19,435.185
2013-09-20,444.488
2013-09-21,448.065
2013-09-22,449.871
2013-09-23,444.78
2013-09-24,447.22
2013-09-25,443.827
2013-09-26,452.972
2013-09-27,468.58
2013-09-28,471.852
2013-09-29,474.675
2013-09-30,461.243
2013-10-01,456.271
2013-10-02,499.815
2013-10-03,486.178
2013-10-04,451.285
2013-10-05,463.78
2013-10-06,487.359
2013-10-07,509.407
2013-10-08,453.468
2013-10-09,470.68
2013-10-10,464.749
2013-10-11,454.739
2013-10-12,464.894
2013-10-13,509.773
2013-10-14,493.752
2013-10-15,469.578
2013-10-16,485.381
2013-10-17,475.236
2013-10-18,460.538
2013-10-19,524.037
2013-10-20,490.239
2013-10-21,487.789
2013-10-22,506.587
2013-10-23,538.688
2013-10-24,537.723
2013-10-25,520.112
2013-10-26,483.013
2013-10-27,477.202
2013-10-28,464.071
2013-10-29,465.91
2013-10-30,499.975
2013-10-31,489.999
2013-11-01,487.116
2013-11-02,544.368
2013-11-03,553.8
2013-11-04,513.632
2013-11-05,527.799
2013-11-06,547.868
2013-11-07,521.428
2013-11-08,519.831
2013-11-09,534.645
2013-11-10,516.414
2013-11-11,490.592
2013-11-12,487.131
2013-11-13,479.495
2013-11-14,484.023
2013-11-15,477.982
2013-11-16,482.147
2013-11-17,507.669
2013-11-18,503.599
2013-11-19,541.455
2013-11-20,492.493
2013-11-21,572.131
2013-11-22,507.288
2013-11-23,490.616
2013-11-24,506.464
2013-11-25,458.539
2013-11-26,479.306
2013-11-27,479.427
2013-11-28,454.886
2013-11-29,479.954
2013-11-30,469.375
2013-12-01,508.323
2013-12-02,485.41
2013-12-03,476.32
2013-12-04,498.53
2013-12-05,485.97
2013-12-06,486.744
2013-12-07,472.996
2013-12-08,494.795
2013-12-09,476.279
2013-12-10,543.998
2013-12-11,479.379
2013-12-12,476.358
2013-12-13,511.345
2013-12-14,612.355
2013-12-15,580.884
2013-12-16,519.98
2013-12-17,505.131
2013-12-18,498.099
2013-12-19,476.894
2013-12-20,500.566
2013-12-21,498.272
2013-12-22,517.135
2013-12-23,529.892
2013-12-24,503.922
2013-12-25,515.08
2013-12-26,583.263
2013-12-27,509.117
2013-12-28,554.894
2013-12-29,571.007
2013-12-30,542.505
2013-12-31,542.149
2014-01-01,497.997
2014-01-02,519.909
2014-01-03,517.938
2014-01-04,500.943
2014-01-05,545.152
2014-01-06,560.436
2014-01-07,495.973
2014-01-08,494.971
2014-01-09,497.219
2014-01-10,503.93
2014-01-11,526.221
2014-01-12,515.487
2014-01-13,525.34
2014-01-14,492.019
2014-01-15,483.206
2014-01-16,520.184
2014-01-17,489.067
2014-01-18,487.927
2014-01-19,502.594
2014-01-20,570.039
2014-01-21,502.236
2014-01-22,499.659
2014-01-23,516.439
2014-01-24,491.763
2014-01-25,508.401
2014-01-26,504.833
2014-01-27,506.378
2014-01-28,504.169
2014-01-29,489.176
2014-01-30,504.392
2014-01-31,511.098
2014-02-01,521.816
2014-02-02,560.426
2014-02-03,567.591
2014-02-04,544.507
2014-02-05,548.11
2014-02-06,544.16
2014-02-07,538.409
2014-02-08,522.077
2014-02-09,511.915
2014-02-10,490.738
2014-02-11,485.053
2014-02-12,718.962
2014-02-13,574.605
2014-02-14,572.608
2014-02-15,544.207
2014-02-16,492.426
2014-02-17,551.222
2014-02-18,561.349
2014-02-19,586.026
2014-02-20,563.015
2014-02-21,559.704
2014-02-22,566.044
2014-02-23,588.458
2014-02-24,584.559
2014-02-25,566.202
2014-02-26,584.039
2014-02-27,552.742
2014-02-28,609.442
2014-03-01,593.424
2014-03-02,591.048
2014-03-03,604.887
2014-03-04,629.389
2014-03-05,610.946
2014-03-06,601.465
2014-03-07,571.58
2014-03-08,549.231
2014-03-09,575.897
2014-03-10,585.346
2014-03-11,554.031
2014-03-12,571.353
2014-03-13,571.48
2014-03-14,576.587
2014-03-15,509.585
2014-03-16,482.85
2014-03-17,512.673
2014-03-18,472.284
2014-03-19,482.684
2014-03-20,540.146
2014-03-21,595.948
2014-03-22,620.038
2014-03-23,536.513
2014-03-24,576.079
2014-03-25,538.726
2014-03-26,567.283
2014-03-27,576.079
2014-03-28,570.965
2014-03-29,567.965
2014-03-30,573.287
2014-03-31,579.512
2014-04-01,581.573
2014-04-02,578.344
2014-04-03,533.765
2014-04-04,588.214
2014-04-05,588.418
2014-04-06,642.383
2014-04-07,559.854
2014-04-08,578.466
2014-04-09,602.333
2014-04-10,579.173
2014-04-11,574.473
2014-04-12,573.569
2014-04-13,593.166
2014-04-14,594.223
2014-04-15,604.109
2014-04-16,628.761
2014-04-17,580.287
2014-04-18,576.884
2014-04-19,574.762
2014-04-20,616.188
2014-04-21,561.257
2014-04-22,568.545
2014-04-23,539.98
2014-04-24,581.431
2014-04-25,568.077
2014-04-26,562.601
2014-04-27,609.815
2014-04-28,562.807
2014-04-29,596.476
2014-04-30,583.128
2014-05-01,566.145
2014-05-02,568.257
2014-05-03,533.52
2014-05-04,587.879
2014-05-05,551.807
2014-05-06,551.05
2014-05-07,556.394
2014-05-08,561.049
2014-05-09,557.104
2014-05-10,541.969
2014-05-11,629.779
2014-05-12,565.524
2014-05-13,540.689
2014-05-14,565.608
2014-05-15,564.709
2014-05-16,580.848
2014-05-17,611.354
2014-05-18,639.301
2014-05-19,631.222
2014-05-20,616.328
2014-05-21,601.356
2014-05-22,573.979
2014-05-23,568.556
2014-05-24,562.196
2014-05-25,613.78
2014-05-26,588.996
2014-05-27,589.132
2014-05-28,582.13
2014-05-29,586.892
2014-05-30,564.812
2014-05-31,587.968
2014-06-01,650.362
2014-06-02,598.007
2014-06-03,599.877
2014-06-04,568.041
2014-06-05,596.849
2014-06-06,609.45
2014-06-07,558.239
2014-06-08,643.361
2014-06-09,606.316
