2011-12-18,1279,859,1158,1192
2011-12-19,1622,869,1397,1797
2011-12-20,1611,894,1495,2161
2011-12-21,1447,824,1333,1824
2011-12-22,1475,838,1614,1784
2011-12-23,1852,827,1246,1615
2011-12-24,1545,668,1132,1168
2011-12-25,1930,670,1172,1340
2011-12-26,2122,668,1253,1421
2011-12-27,1915,617,1183,1351
2011-12-28,1206,742,1273,1624
2011-12-29,1338,829,1261,1646
2011-12-30,1162,810,1303,1634
2011-12-31,1211,712,1285,1778
2012-01-01,1132,699,1144,1873
2012-01-02,1436,768,1147,1908
2012-01-03,1431,819,1446,1918
2012-01-04,1303,767,1151,2361
2012-01-05,1633,974,1360,2880
2012-01-06,1409,792,1253,3019
2012-01-07,1449,740,1156,2376
2012-01-08,1724,805,1345,2367
2012-01-09,1551,889,1202,2306
2012-01-10,1891,921,1393,2331
2012-01-11,1822,884,1549,2731
2012-01-12,1839,836,1410,2456
2012-01-13,1868,945,1440,2454
2012-01-14,1903,899,1446,2409
2012-01-15,1749,921,1378,2125
2012-01-16,1899,1069,1415,2408
2012-01-17,1848,913,1361,2481
2012-01-18,1658,871,1432,2558
2012-01-19,1618,1023,1549,2562
2012-01-20,1637,1008,1435,2555
2012-01-21,1531,812,1325,2534
2012-01-22,1365,725,1133,1966
2012-01-23,1507,919,1241,2263
2012-01-24,2022,1165,1373,2569
2012-01-25,2253,1229,1605,2726
2012-01-26,1916,877,1307,2360
2012-01-27,1774,904,1331,2187
2012-01-28,1619,831,1252,2063
2012-01-29,1864,967,1280,2148
2012-01-30,1626,863,1218,2274
2012-01-31,1734,1266,1289,2486
2012-02-01,1665,1009,1227,2460
2012-02-02,1965,1084,1330,2626
2012-02-03,1920,939,1278,2755
2012-02-04,2070,1187,1238,2585
2012-02-05,1854,1002,1275,2501
2012-02-06,1666,788,1110,2426
2012-02-07,1799,1152,1337,2587
2012-02-08,1673,1356,1219,2631
2012-02-09,1943,1465,1288,2647
2012-02-10,2184,2137,1313,2684
2012-02-11,2008,1805,1167,2549
2012-02-12,1864,1378,1163,2467
2012-02-13,2161,1612,1191,2891
2012-02-14,2300,2620,1681,2750
2012-02-15,2392,2811,1641,2359
2012-02-16,2448,2896,1561,2494
2012-02-17,1833,1036,1612,2145
2012-02-18,1770,1042,1493,2040
2012-02-19,1753,962,1362,1723
2012-02-20,1812,998,1433,1956
2012-02-21,1766,1105,1463,1957
2012-02-22,1936,1036,1708,2355
2012-02-23,2209,1350,1553,2736
2012-02-24,1893,1010,1218,2660
2012-02-25,1734,974,1427,2006
2012-02-26,1664,899,1285,1823
2012-02-27,1886,1134,1341,2220
2012-02-28,1796,1134,1387,2248
2012-02-29,1945,989,1348,2258
2012-03-01,1874,1007,1419,2360
2012-03-02,2094,1201,1839,2377
2012-03-03,1486,906,1144,1538
2012-03-04,1696,1071,1481,2206
2012-03-05,1961,1006,1614,2253
2012-03-06,1895,827,1308,2201
2012-03-07,2075,883,1375,2148
2012-03-08,2060,797,1386,2238
2012-03-09,1922,764,1474,2174
2012-03-10,1562,666,1209,1768
2012-03-11,1677,744,1104,1564
2012-03-12,1749,852,1285,2089
2012-03-13,2209,948,1397,2681
2012-03-14,1970,896,1319,2573
2012-03-15,1916,959,1161,2127
2012-03-16,2010,1004,1294,2474
2012-03-17,1969,1518,1198,2021
2012-03-18,2057,816,1150,1856
2012-03-19,2082,983,1381,2063
2012-03-20,1812,1175,1432,2255
2012-03-21,1905,1188,1464,2285
2012-03-22,1964,866,1432,2167
2012-03-23,1901,914,1289,1926
2012-03-24,1711,973,1667,1837
2012-03-25,1750,1021,1517,1770
2012-03-26,1974,1004,1428,2062
2012-03-27,2070,976,1251,2213
2012-03-28,2282,913,1605,2289
2012-03-29,2360,923,1595,2499
2012-03-30,1744,896,1597,2437
2012-03-31,1827,788,1370,2037
2012-04-01,1594,739,1360,1728
2012-04-02,1882,943,1344,2187
2012-04-03,2657,925,1377,2647
2012-04-04,2357,883,1438,2328
2012-04-05,2194,983,1582,2152
2012-04-06,2154,845,1350,2214
2012-04-07,1984,947,1203,1817
2012-04-08,2017,909,1286,1553
2012-04-09,2083,991,1327,2070
2012-04-10,3391,1020,1472,2438
2012-04-11,2701,1060,1473,2483
2012-04-12,2995,1082,1546,2540
2012-04-13,2028,1101,1416,2373
2012-04-14,2978,1330,1447,2133
2012-04-15,2901,1273,1283,1807
2012-04-16,2749,1274,1688,2716
2012-04-17,2459,942,1615,2654
2012-04-18,2713,1083,1633,3021
2012-04-19,1972,1097,1506,3168
2012-04-20,2060,972,1774,3325
2012-04-21,2156,991,1357,2543
2012-04-22,1970,873,1265,2106
2012-04-23,2429,991,1449,2100
2012-04-24,2197,1042,1514,2769
2012-04-25,2591,1027,1265,2547
2012-04-26,4741,1022,1357,2824
2012-04-27,2311,948,1384,2417
2012-04-28,2511,1072,1677,2015
2012-04-29,3012,1280,1423,1835
2012-04-30,3309,1554,1931,2440
2012-05-01,4368,1284,1536,2850
2012-05-02,3750,1352,1663,3063
2012-05-03,6954,2056,1810,3025
2012-05-04,6614,2201,2084,3038
2012-05-05,5474,1929,2733,2695
2012-05-06,4855,1699,2059,2373
2012-05-07,8820,2658,3155,3444
2012-05-08,7813,2569,3466,3695
2012-05-09,7443,2520,3122,3994
2012-05-10,4845,1879,2266,2663
2012-05-11,11329,2287,2196,3106
2012-05-12,10354,2515,2786,2543
2012-05-13,7878,2235,2273,2211
2012-05-14,18330,3157,2696,4027
2012-05-15,13292,2743,2637,3433
2012-05-16,10568,2088,2201,3100
2012-05-17,9669,2036,2081,3033
2012-05-18,16006,2610,2526,3194
2012-05-19,24034,4249,3328,3644
2012-05-20,19653,3919,3618,4132
2012-05-21,19705,4807,3448,3518
2012-05-22,11418,3852,4093,4002
2012-05-23,13884,4437,5292,3689
2012-05-24,13749,4183,4988,3544
2012-05-25,15857,5947,3753,3321
2012-05-26,14602,3097,2480,2958
2012-05-27,15338,4539,3052,3359
2012-05-28,18114,4657,3304,3671
2012-05-29,16531,4886,3517,4756
2012-05-30,14430,4024,3591,3404
2012-05-31,12019,2898,2678,3280
2012-06-01,16309,3939,3205,3464
2012-06-02,6274,1734,1914,2718
2012-06-03,21259,4304,3704,4181
2012-06-04,31167,5962,4209,4445
2012-06-05,28734,5732,4503,5248
2012-06-06,7853,1980,2239,3712
2012-06-07,18535,4017,4744,5768
2012-06-08,12610,4138,2873,4135
2012-06-09,19108,6148,3970,3653
2012-06-10,27306,5751,3245,4253
2012-06-11,21781,4557,2786,3267
2012-06-12,10976,1743,2066,3302
2012-06-13,41092,7353,4081,4118
2012-06-14,47809,6450,3921,3602
2012-06-15,32323,11135,7276,4093
2012-06-16,25816,5892,7511,3907
2012-06-17,29210,7143,4098,3294
2012-06-18,25191,6376,3598,3731
2012-06-19,20847,5587,5048,4333
2012-06-20,19447,3932,4613,4109
2012-06-21,16004,3246,3631,3765
2012-06-22,13218,3069,3249,3891
2012-06-23,12352,3677,2740,3370
2012-06-24,13200,3106,2654,3301
2012-06-25,16951,4263,3147,4198
2012-06-26,18710,4136,3242,3998
2012-06-27,20904,3412,2638,3758
2012-06-28,16354,3866,2582,3583
2012-06-29,14421,2704,2162,3444
2012-06-30,15207,2781,1884,2614
2012-07-01,12375,2195,1854,2710
2012-07-02,16232,2683,2334,3746
2012-07-03,12971,2644,2656,4236
2012-07-04,14132,2653,2558,3671
2012-07-05,11848,3416,2607,3628
2012-07-06,14132,3426,2273,3930
2012-07-07,15024,2760,2487,5178
2012-07-08,12799,2489,2255,3103
2012-07-09,14506,2935,3343,4182
2012-07-10,22264,4167,3479,5020
2012-07-11,18403,4407,3750,4556
2012-07-12,13866,3046,2875,4366
2012-07-13,13218,3269,2861,5045
2012-07-14,12389,3147,2911,4179
2012-07-15,14395,3815,3589,4406
2012-07-16,16867,5311,3280,5771
2012-07-17,18927,4865,4540,6697
2012-07-18,16729,3972,5282,6450
2012-07-19,18594,3527,3950,4829
2012-07-20,22500,3821,4555,5770
2012-07-21,21256,3488,3798,5910
2012-07-22,19642,5867,4837,4359
2012-07-23,18856,4490,4137,5074
2012-07-24,17092,3169,3309,4638
2012-07-25,16895,2639,2840,4793
2012-07-26,17576,2862,4333,5767
2012-07-27,12724,3323,4676,6254
2012-07-28,19910,4480,5240,5447
2012-07-29,19843,3685,4546,6243
2012-07-30,16638,4590,5320,7671
2012-07-31,27840,3357,3494,6686
2012-08-01,19008,2758,3383,5255
2012-08-02,20636,2684,3258,6468
2012-08-03,14812,2227,3213,7366
2012-08-04,17655,1829,2982,6388
2012-08-05,20737,2113,3438,6856
2012-08-06,23376,2131,3272,6481
2012-08-07,17652,2025,3579,6183
2012-08-08,25220,3259,5042,6481
2012-08-09,17645,2338,3899,5890
2012-08-10,17898,1740,3175,5406
2012-08-11,20775,2303,4627,5266
2012-08-12,21673,2780,5036,4988
2012-08-13,32196,4384,5479,6653
2012-08-14,18284,3328,5472,7265
2012-08-15,30651,4812,8436,8903
2012-08-16,23808,3937,9631,8947
2012-08-17,20457,2582,8676,8701
2012-08-18,20522,2176,7997,6316
2012-08-19,22414,3915,4066,6374
2012-08-20,20028,2789,5049,7797
2012-08-21,25779,4313,4487,7663
2012-08-22,21943,3779,4052,7944
2012-08-23,17971,2110,3919,7653
2012-08-24,18643,2504,3834,7146
2012-08-25,18223,3370,5570,6138
2012-08-26,16362,2594,5021,5364
2012-08-27,16949,2798,5205,7999
2012-08-28,15281,2834,4887,6685
2012-08-29,19199,2915,5485,6442
2012-08-30,17252,3268,6765,6475
2012-08-31,23228,3490,6995,6771
2012-09-01,22537,5200,6768,6108
2012-09-02,17740,3154,5765,6765
2012-09-03,21911,4196,5773,6201
2012-09-04,22417,3794,5827,7755
2012-09-05,23689,3504,5810,7952
2012-09-06,24155,4493,5842,8129
2012-09-07,17770,2789,5844,6912
2012-09-08,14437,3541,4572,8478
2012-09-09,16218,3057,4169,7861
2012-09-10,18005,3025,4691,7761
2012-09-11,23272,2709,4672,7427
2012-09-12,14622,2809,4260,6250
2012-09-13,15605,2901,4503,5886
2012-09-14,18929,3396,5903,7728
2012-09-15,14323,2632,4594,5555
2012-09-16,16309,2639,4225,5081
2012-09-17,11569,2629,4081,5999
2012-09-18,15047,3154,6013,8440
2012-09-19,15552,3365,5394,7779
2012-09-20,16553,2906,4699,6972
2012-09-21,14222,3010,5944,7002
2012-09-22,10170,2247,4215,5225
2012-09-23,15321,2400,4617,5503
2012-09-24,14869,2657,5132,6379
2012-09-25,14209,1902,2806,5121
2012-09-26,19345,2962,3942,6024
2012-09-27,16058,2645,3579,5904
2012-09-28,21178,2572,3409,5451
2012-09-29,14081,1985,3014,4744
2012-09-30,10554,2396,3180,4379
2012-10-01,11188,2679,4255,6474
2012-10-02,17113,3467,4311,7841
2012-10-03,14037,2495,3491,6513
2012-10-04,17284,3366,3962,7214
2012-10-05,21627,3724,4668,6874
2012-10-06,19592,4090,4127,4708
2012-10-07,22284,2760,4429,5128
2012-10-08,22021,4746,5415,5851
2012-10-09,19835,3796,5203,6474
2012-10-10,18046,3029,4241,5761
2012-10-11,15771,2599,3723,5453
2012-10-12,14810,2626,5024,6084
2012-10-13,18582,2605,5776,5979
2012-10-14,15049,2713,4489,5036
2012-10-15,16764,3081,4401,6583
2012-10-16,19742,3381,4266,6989
2012-10-17,18344,2842,3632,6853
2012-10-18,15713,2614,3877,5896
2012-10-19,13756,2133,3353,5720
2012-10-20,17381,3051,3797,6311
2012-10-21,23658,5927,4949,6138
2012-10-22,23629,5670,5904,7794
2012-10-23,16489,3946,4680,6786
2012-10-24,16539,3099,4866,7528
2012-10-25,12808,2707,4221,7119
2012-10-26,11440,1844,2809,5669
2012-10-27,7145,1474,2741,4778
2012-10-28,8607,1723,3021,4448
2012-10-29,10140,2213,3285,5704
2012-10-30,16449,2741,3588,6596
2012-10-31,14263,2739,4152,7687
2012-11-01,11494,2347,3631,6029
2012-11-02,14927,3726,4229,5965
2012-11-03,13870,2183,3183,4517
2012-11-04,12597,2822,3854,4874
2012-11-05,17866,3583,4120,6455
2012-11-06,18298,2926,3842,6785
2012-11-07,20151,3450,4424,8298
2012-11-08,17495,3233,4396,7137
2012-11-09,12108,2696,4042,6159
2012-11-10,16051,2562,3948,4404
2012-11-11,12660,2460,3441,4847
2012-11-12,12695,2686,3877,4513
2012-11-13,15071,2563,4021,5336
2012-11-14,18536,2671,3808,4743
2012-11-15,22971,3884,3993,6620
2012-11-16,20677,5540,5175,7909
2012-11-17,17574,4362,4422,6040
2012-11-18,17143,5540,5158,6149
2012-11-19,19338,5011,5747,6532
2012-11-20,19677,4829,5011,7343
2012-11-21,23503,4282,4622,6507
2012-11-22,17390,3706,3811,5849
2012-11-23,19614,3588,4089,4893
2012-11-24,15897,3033,4342,6295
2012-11-25,20819,4520,4589,6662
2012-11-26,21321,3754,4366,6300
2012-11-27,14327,3022,3398,6737
2012-11-28,21317,3711,4449,7607
2012-11-29,22215,3379,5253,6410
2012-11-30,15767,3392,4539,5935
2012-12-01,20845,3050,4104,5326
2012-12-02,10515,2558,3318,4072
2012-12-03,10308,2725,2755,5724
2012-12-04,16142,4903,4403,6796
2012-12-05,15917,5854,4665,7186
2012-12-06,16733,5169,5873,9251
2012-12-07,15953,4463,4423,7177
2012-12-08,17066,5267,4130,6573
2012-12-09,18008,5028,3897,5000
2012-12-10,22311,4147,3417,6203
2012-12-11,17345,5354,4795,9141
2012-12-12,17928,4621,5180,8877
2012-12-13,20785,5860,7425,8314
2012-12-14,18895,5742,6086,8185
2012-12-15,16420,4408,4699,6722
2012-12-16,20062,5575,4103,5625
2012-12-17,21487,6324,5485,7610
2012-12-18,24669,7421,7859,9738
2012-12-19,21112,8022,6688,8801
2012-12-20,17464,6803,4973,6576
2012-12-21,23219,7929,5622,7684
2012-12-22,32835,6658,5463,6149
2012-12-23,20154,6325,4684,5453
2012-12-24,17478,5489,5452,7560
2012-12-25,14894,4341,4137,5247
2012-12-26,17699,5772,6049,6912
2012-12-27,21615,7290,7377,7349
2012-12-28,24359,8175,6314,8088
2012-12-29,19532,7123,5714,5597
2012-12-30,29990,5195,5078,5018
2012-12-31,16292,4319,4106,5189
2013-01-01,17488,4867,4131,5248
2013-01-02,21883,5353,4939,7105
2013-01-03,23511,6340,5164,7132
2013-01-04,25803,7858,6603,8172
2013-01-05,23144,6279,3912,6120
2013-01-06,17861,4955,4220,5845
2013-01-07,21916,5997,5130,7077
2013-01-08,20734,5328,4696,7733
2013-01-09,22425,6397,5850,8388
2013-01-10,28333,9066,6419,8574
2013-01-11,29689,8973,5874,8096
2013-01-12,25150,6409,6109,7881
2013-01-13,26968,7589,7979,6772
2013-01-14,23088,6385,7417,7513
2013-01-15,24219,6182,6072,8428
2013-01-16,25329,7526,9469,11174
2013-01-17,24194,6897,7569,9329
2013-01-18,24201,6708,8124,9985
2013-01-19,32774,7605,7764,7873
2013-01-20,21161,5573,6223,8284
2013-01-21,19985,4543,6202,9579
2013-01-22,20855,5868,6282,10603
2013-01-23,20884,7564,6671,11433
2013-01-24,21454,7378,6777,10456
2013-01-25,23380,6889,7291,10814
2013-01-26,26535,7207,8108,10360
2013-01-27,27891,9663,6711,10997
2013-01-28,22882,8488,8277,12386
2013-01-29,21246,8954,7368,13977
2013-01-30,16224,6478,6442,11922
2013-01-31,21990,8265,8668,12517
2013-02-01,29517,9395,8907,11416
2013-02-02,27744,8721,7481,10366
2013-02-03,28348,11712,10051,10867
2013-02-04,27235,7986,8249,11371
2013-02-05,24354,10373,7063,11463
2013-02-06,19967,6539,5974,9929
2013-02-07,29921,11089,8724,11349
2013-02-08,28454,11563,8903,11850
2013-02-09,27512,11411,7638,11046
2013-02-10,26651,11667,7612,10352
2013-02-11,23726,12018,8899,12792
2013-02-12,18227,16241,8731,15213
2013-02-13,24329,11865,9641,13084
2013-02-14,14216,13363,8599,14599
2013-02-15,18161,14862,9091,13354
2013-02-16,15430,14028,10210,11576
2013-02-17,16145,13358,9077,10867
2013-02-18,15034,14209,8948,12022
2013-02-19,16336,16265,8997,12762
2013-02-20,18633,17803,9941,13178
2013-02-21,16245,17628,9732,12135
2013-02-22,19230,19248,9369,14154
2013-02-23,17892,18279,8859,12692
2013-02-24,17875,18764,8343,12026
2013-02-25,21109,22422,9805,13604
2013-02-26,19641,18645,9960,15026
2013-02-27,18981,18740,10026,13009
2013-02-28,19447,18256,10976,14174
2013-03-01,19698,19551,10889,14245
2013-03-02,18355,15755,10189,11381
2013-03-03,17993,16013,8933,11359
2013-03-04,19424,17171,12082,15188
2013-03-05,15272,14920,10420,16117
2013-03-06,18101,16800,11143,16561
2013-03-07,19474,18594,12569,15973
2013-03-08,15017,16174,11325,13181
2013-03-09,17486,13736,10767,13388
2013-03-10,26261,16744,14913,15743
2013-03-11,16108,17330,10974,14713
2013-03-12,12699,13590,8330,13730
2013-03-13,14810,15752,9906,16065
2013-03-14,16357,15386,10239,15908
2013-03-15,20768,15669,10839,15328
2013-03-16,11016,8136,5086,9774
2013-03-17,9942,9351,5726,10120
2013-03-18,12199,10067,5978,15051
2013-03-19,12630,9105,7135,17068
2013-03-20,11660,10077,7551,16777
2013-03-21,14576,10768,10018,19984
2013-03-22,18006,12284,10147,19918
2013-03-23,15474,11923,9060,16240
2013-03-24,13182,11276,12387,14301
2013-03-25,11879,10819,9688,16463
2013-03-26,11167,9850,9881,18012
2013-03-27,11946,9882,11390,19858
2013-03-28,15681,12111,12243,20771
2013-03-29,17210,11326,13575,19974
2013-03-30,17139,10503,14530,16851
2013-03-31,11689,7820,10392,13916
2013-04-01,11129,2862,18834,19747
2013-04-02,12317,2812,22347,25619
2013-04-03,12462,3268,21815,26221
2013-04-04,15810,3538,20636,26754
2013-04-05,11961,3985,20624,24645
2013-04-06,10002,2374,18104,21075
2013-04-07,18236,2329,19621,23191
2013-04-08,10444,3015,19614,28452
2013-04-09,11515,2983,19268,33037
2013-04-10,9054,2760,20261,31615
2013-04-11,12510,3576,23601,28560
2013-04-12,11265,2976,19407,24869
2013-04-13,11643,9671,13045,18991
2013-04-14,17348,10000,11004,16966
2013-04-15,12172,10310,12631,19219
2013-04-16,15635,14214,14942,22817
2013-04-17,11311,11326,12816,21082
2013-04-18,8645,2072,17389,18378
2013-04-19,11527,3668,21264,22932
2013-04-20,12761,3191,15997,16199
2013-04-21,8470,2589,16692,16297
2013-04-22,9116,2950,16224,18751
2013-04-23,12468,3604,21855,23573
2013-04-24,14751,2993,21886,25231
2013-04-25,12451,2856,22635,24452
2013-04-26,11174,2529,20141,21249
2013-04-27,8680,2190,14810,18542
2013-04-28,9200,2088,13985,16429
2013-04-29,8907,4737,16815,21143
2013-04-30,10769,3230,16343,17108
2013-05-01,11736,2492,19226,21722
2013-05-02,12509,2712,19221,20853
2013-05-03,10922,8547,12486,19089
2013-05-04,12788,1953,19577,16015
2013-05-05,10873,2272,19161,17861
2013-05-06,11659,2611,18625,20279
2013-05-07,11858,2509,19363,22837
2013-05-08,9994,1814,18331,20135
2013-05-09,14576,2286,28105,21643
2013-05-10,14554,2531,28513,22111
2013-05-11,16123,2301,32667,22129
2013-05-12,14640,2357,27209,21054
2013-05-13,12314,2101,23244,23165
2013-05-14,14063,2683,25659,23911
2013-05-15,13017,2794,24973,23246
2013-05-16,12170,2767,24234,21839
2013-05-17,12501,2102,23316,20651
2013-05-18,9965,1825,20354,19922
2013-05-19,10253,1595,18391,17425
2013-05-20,8883,1812,18794,19203
2013-05-21,9385,2421,20454,21531
2013-05-22,9343,2374,19775,20342
2013-05-23,9734,2496,24053,23332
2013-05-24,8690,2448,21465,22629
2013-05-25,9093,2165,20471,19386
2013-05-26,7241,1816,14584,16918
2013-05-27,9552,2092,19206,21732
2013-05-28,9205,3129,20696,23882
2013-05-29,9504,3767,18051,23570
2013-05-30,10919,3513,20183,22632
2013-05-31,9854,2964,18622,22731
2013-06-01,11717,2430,20177,19774
2013-06-02,9753,2442,18008,19545
2013-06-03,9773,1951,21332,22605
2013-06-04,9563,2642,21357,23847
